fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/12/13,12.810,18.50,8.40,99.3,100.0
2020/12/14,12.851,19.90,7.50,99.3,100.0
2020/12/15,11.839,19.00,8.40,97.9,100.0
2020/12/16,12.603,20.20,7.70,98.6,100.0
2020/12/17,11.876,15.40,9.50,98.6,100.0
2020/12/18,12.281,17.80,8.80,99.3,100.0
2020/12/19,12.538,18.71,9.49,100.0,100.0
2020/12/20,12.479,19.66,8.73,99.7,100.0
2020/12/21,12.688,19.70,9.10,99.0,100.0
2020/12/22,12.467,17.70,8.90,97.9,100.0
2020/12/23,13.223,19.90,9.40,100.0,100.0
2020/12/24,12.317,18.20,9.30,99.3,100.0
2020/12/25,11.532,17.40,9.60,100.0,100.0
2020/12/26,9.968,12.50,7.90,99.3,100.0
2020/12/27,11.320,17.10,8.00,99.7,100.0
2020/12/28,10.847,16.00,8.60,99.7,100.0
2020/12/29,12.273,19.42,9.25,70.1,70.8
2020/12/30,11.127,16.59,8.82,100.0,100.0
2020/12/31,11.939,17.72,9.25,100.0,100.0
