fecha,valor,completo_mediciones,completo_umbral
2021/07/27,0.80,96.9,95.8
2021/07/28,0.10,97.6,100.0
2021/07/29,0.00,98.6,100.0
2021/07/30,0.00,96.2,100.0
2021/07/31,0.00,97.2,100.0
2021/08/01,0.00,95.8,100.0
2021/08/02,0.00,94.4,95.8
2021/08/03,0.00,91.7,100.0
2021/08/04,0.00,93.4,91.7
2021/08/05,0.00,98.6,100.0
2021/08/06,0.00,97.6,100.0
2021/08/07,0.00,97.9,100.0
2021/08/08,0.00,96.5,95.8
2021/08/09,0.00,95.5,100.0
2021/08/10,0.00,94.1,100.0
2021/08/11,0.00,93.8,91.7
2021/08/12,0.00,100.0,100.0
2021/08/13,3.30,99.7,100.0
2021/08/14,6.30,96.2,100.0
2021/08/15,9.00,93.4,91.7
2021/08/16,0.70,95.5,100.0
2021/08/17,0.00,95.8,95.8
2021/08/18,0.00,97.6,100.0
2021/08/19,0.00,95.5,100.0
2021/08/20,46.70,98.6,100.0
2021/08/21,0.10,97.6,100.0
2021/08/22,0.00,96.2,100.0
2021/08/23,0.70,94.5,100.0
2021/08/24,14.10,97.2,100.0
2021/08/25,2.60,97.2,100.0
2021/08/26,0.00,100.0,100.0
2021/08/27,0.20,95.8,95.8
2021/08/28,0.50,95.8,100.0
2021/08/29,0.00,99.0,100.0
2021/08/30,0.50,94.8,95.8
2021/08/31,8.70,99.7,100.0
2021/09/01,0.00,93.4,91.7
2021/09/02,0.40,94.5,100.0
2021/09/03,0.50,98.3,100.0
2021/09/04,0.00,96.5,95.8
2021/09/05,0.00,96.2,95.8
2021/09/06,27.60,96.5,91.7
2021/09/07,0.20,97.2,95.8
2021/09/08,2.10,97.2,100.0
2021/09/09,9.70,95.5,100.0
2021/09/10,0.00,93.8,100.0
2021/09/11,0.00,93.1,95.8
2021/09/12,0.20,94.1,100.0
2021/09/13,0.00,99.7,100.0
2021/09/14,0.00,99.7,100.0
2021/09/15,0.00,91.3,79.2
2021/09/16,0.00,98.3,100.0
2021/09/17,0.00,95.8,95.8
2021/09/18,1.20,96.2,100.0
2021/09/19,5.10,93.8,95.8
2021/09/20,1.00,99.7,100.0
2021/09/21,0.30,97.2,95.8
2021/09/22,0.20,97.6,100.0
2021/09/23,0.00,100.0,100.0
2021/09/24,0.00,99.0,100.0
2021/09/25,0.00,99.3,100.0
2021/09/26,0.00,95.8,100.0
2021/09/27,0.00,97.2,100.0
2021/09/28,0.00,97.2,100.0
2021/09/29,7.30,99.3,100.0
2021/09/30,15.40,95.8,95.8
2021/10/01,11.70,98.3,100.0
2021/10/02,1.90,97.9,100.0
2021/10/03,23.40,99.3,100.0
2021/10/04,0.00,94.8,91.7
2021/10/05,0.00,96.2,100.0
2021/10/06,0.00,99.0,100.0
2021/10/07,0.00,99.0,100.0
2021/10/08,0.00,99.3,100.0
2021/10/09,10.80,100.0,100.0
2021/10/10,2.50,94.1,95.8
2021/10/11,22.60,96.5,100.0
2021/10/12,13.50,97.2,100.0
2021/10/13,3.80,94.4,91.7
2021/10/14,17.90,100.0,100.0
2021/10/15,21.60,99.3,100.0
2021/10/16,0.80,96.2,100.0
2021/10/17,5.60,97.2,95.8
2021/10/18,26.00,97.2,100.0
2021/10/19,4.20,96.5,100.0
2021/10/20,18.50,99.0,100.0
2021/10/21,8.70,97.2,95.8
2021/10/22,9.80,97.9,100.0
2021/10/23,24.60,99.7,100.0
2021/10/24,14.50,99.3,100.0
2021/10/25,8.70,100.0,100.0
2021/10/26,0.60,98.3,100.0
2021/10/27,0.00,99.3,100.0
2021/10/28,0.00,99.7,100.0
2021/10/29,1.90,100.0,100.0
2021/10/30,20.70,99.0,100.0
2021/10/31,25.00,100.0,100.0
2021/11/01,15.90,99.0,100.0
2021/11/02,11.00,99.3,100.0
2021/11/03,0.00,99.3,100.0
2021/11/04,0.10,98.3,100.0
2021/11/05,0.20,100.0,100.0
2021/11/06,0.10,99.0,100.0
2021/11/07,0.00,99.7,100.0
2021/11/08,0.90,99.3,100.0
2021/11/09,1.70,98.3,95.8
2021/11/10,0.00,99.7,100.0
2021/11/11,0.00,100.0,100.0
2021/11/12,0.00,98.6,100.0
2021/11/13,0.30,100.0,100.0
2021/11/14,3.60,99.0,100.0
2021/11/15,0.00,99.3,100.0
2021/11/16,8.90,98.6,100.0
2021/11/17,1.30,96.9,100.0
2021/11/18,0.30,100.0,100.0
2021/11/19,8.50,98.3,100.0
2021/11/20,2.00,99.7,100.0
2021/11/21,0.00,97.2,100.0
2021/11/22,0.20,97.9,100.0
2021/11/23,4.90,99.7,100.0
2021/11/24,27.50,100.0,100.0
2021/11/25,20.10,99.0,100.0
2021/11/26,12.30,97.6,100.0
2021/11/27,7.10,99.3,100.0
2021/11/28,0.20,96.2,100.0
2021/11/29,6.80,99.0,100.0
2021/11/30,3.40,100.0,100.0
2021/12/01,6.10,100.0,100.0
2021/12/02,0.00,100.0,100.0
2021/12/03,0.10,100.0,100.0
2021/12/04,0.10,97.6,100.0
2021/12/05,0.10,99.0,100.0
2021/12/06,0.00,100.0,100.0
2021/12/07,0.00,100.0,100.0
2021/12/08,0.00,100.0,100.0
2021/12/09,9.50,99.7,100.0
2021/12/10,9.70,100.0,100.0
2021/12/11,23.50,99.3,100.0
2021/12/12,1.60,97.6,100.0
2021/12/13,10.60,98.6,100.0
2021/12/14,3.80,99.3,100.0
2021/12/15,1.10,98.3,100.0
2021/12/16,0.30,99.3,100.0
2021/12/17,0.30,99.7,100.0
2021/12/18,0.40,99.7,100.0
2021/12/19,0.40,97.6,100.0
2021/12/20,1.10,97.6,100.0
2021/12/21,0.20,97.6,100.0
2021/12/22,0.20,97.9,100.0
2021/12/23,0.80,98.3,100.0
2021/12/24,0.00,100.0,100.0
2021/12/25,0.00,100.0,100.0
2021/12/26,19.10,100.0,100.0
2021/12/27,0.40,99.3,100.0
2021/12/28,0.00,100.0,100.0
2021/12/29,0.00,99.0,100.0
2021/12/30,0.10,99.3,100.0
2021/12/31,0.00,99.0,100.0
2022/01/01,0.00,96.5,100.0
2022/01/02,0.00,100.0,100.0
2022/01/03,0.00,98.6,100.0
2022/01/04,0.00,97.6,100.0
2022/01/05,2.40,99.7,100.0
2022/01/06,0.10,99.7,100.0
2022/01/07,0.60,100.0,100.0
2022/01/08,0.30,99.3,100.0
2022/01/09,0.70,100.0,100.0
2022/01/10,2.50,99.0,100.0
2022/01/11,0.10,99.0,100.0
2022/01/12,0.00,97.9,100.0
2022/01/13,15.80,99.3,100.0
2022/01/14,5.70,99.3,100.0
2022/01/15,0.10,99.3,100.0
2022/01/16,0.00,96.5,100.0
2022/01/17,0.00,96.9,95.8
2022/01/18,0.10,99.0,100.0
2022/01/19,0.00,99.0,100.0
2022/01/20,0.00,99.7,100.0
2022/01/21,0.20,100.0,100.0
2022/01/22,5.60,99.3,100.0
2022/01/23,0.10,100.0,100.0
2022/01/24,0.00,99.3,100.0
2022/01/25,2.20,98.6,100.0
2022/01/26,0.10,96.9,95.8
2022/01/27,26.10,97.2,100.0
2022/01/28,14.00,99.7,100.0
2022/01/29,1.70,95.1,91.7
2022/01/30,2.00,97.2,95.8
2022/01/31,20.20,95.5,91.7
2022/02/01,1.60,100.0,100.0
2022/02/02,0.00,100.0,100.0
2022/02/03,0.00,100.0,100.0
2022/02/04,8.50,100.0,100.0
2022/02/05,0.70,100.0,100.0
2022/02/06,11.00,100.0,100.0
2022/02/07,7.70,100.0,100.0
2022/02/08,0.30,100.0,100.0
2022/02/09,0.30,100.0,100.0
2022/02/10,0.20,100.0,100.0
2022/02/11,0.10,100.0,100.0
2022/02/12,1.40,100.0,100.0
2022/02/13,5.20,100.0,100.0
2022/02/14,12.10,100.0,100.0
2022/02/15,0.10,100.0,100.0
2022/02/16,0.00,100.0,100.0
2022/02/17,3.10,100.0,100.0
2022/02/18,12.10,100.0,100.0
2022/02/19,0.60,100.0,100.0
2022/02/20,8.90,100.0,100.0
2022/02/21,8.80,100.0,100.0
2022/02/22,30.00,100.0,100.0
2022/02/23,9.40,100.0,100.0
2022/02/24,9.00,100.0,100.0
2022/02/25,0.20,100.0,100.0
2022/02/26,4.50,100.0,100.0
2022/02/27,4.00,100.0,100.0
2022/02/28,27.80,99.7,100.0
2022/03/01,1.20,95.1,95.8
2022/03/02,4.40,98.6,100.0
2022/03/03,1.30,99.3,100.0
2022/03/04,5.50,95.5,95.8
2022/03/05,22.20,100.0,100.0
2022/03/06,0.30,100.0,100.0
2022/03/07,10.20,100.0,100.0
2022/03/08,1.60,100.0,100.0
2022/03/09,0.00,100.0,100.0
2022/03/10,0.00,100.0,100.0
2022/03/11,1.20,100.0,100.0
2022/03/12,0.10,100.0,100.0
2022/03/13,17.70,100.0,100.0
2022/03/14,1.90,100.0,100.0
2022/03/15,4.80,100.0,100.0
2022/03/16,1.70,100.0,100.0
2022/03/17,8.50,100.0,100.0
2022/03/18,1.50,100.0,100.0
2022/03/19,0.00,100.0,100.0
2022/03/20,5.00,100.0,100.0
2022/03/21,21.60,100.0,100.0
2022/03/22,0.10,100.0,100.0
2022/03/23,0.00,100.0,100.0
2022/03/24,4.90,99.7,100.0
2022/03/25,0.00,99.7,100.0
2022/03/26,0.00,99.3,100.0
2022/03/27,0.00,100.0,100.0
2022/03/28,24.00,100.0,100.0
2022/03/29,40.30,100.0,100.0
2022/03/30,0.10,100.0,100.0
2022/03/31,0.00,99.7,100.0
2022/04/01,4.40,99.7,100.0
2022/04/02,0.60,99.7,100.0
2022/04/03,6.30,99.7,100.0
2022/04/04,0.10,99.3,100.0
2022/04/05,0.50,100.0,100.0
2022/04/06,0.40,98.6,100.0
2022/04/07,14.20,99.7,100.0
2022/04/08,3.50,100.0,100.0
2022/04/09,0.80,99.3,100.0
2022/04/10,22.70,95.5,95.8
2022/04/11,1.90,98.6,100.0
2022/04/12,0.00,99.7,100.0
2022/04/13,0.00,99.0,100.0
2022/04/14,0.00,100.0,100.0
2022/04/15,0.00,100.0,100.0
2022/04/16,0.00,100.0,100.0
2022/04/17,9.30,100.0,100.0
2022/04/18,29.10,100.0,100.0
2022/04/19,20.40,100.0,100.0
2022/04/20,29.40,100.0,100.0
2022/04/21,2.10,100.0,100.0
2022/04/22,0.50,100.0,100.0
2022/04/23,2.30,100.0,100.0
2022/04/24,3.80,100.0,100.0
2022/04/25,0.10,100.0,100.0
2022/04/26,0.00,100.0,100.0
2022/04/27,16.70,100.0,100.0
2022/04/28,1.40,100.0,100.0
2022/04/29,0.10,100.0,100.0
2022/04/30,0.00,100.0,100.0
2022/05/01,0.00,100.0,100.0
2022/05/02,0.00,100.0,100.0
2022/05/03,0.00,100.0,100.0
2022/05/04,1.00,100.0,100.0
2022/05/05,2.20,100.0,100.0
2022/05/06,1.50,100.0,100.0
2022/05/07,4.40,100.0,100.0
2022/05/08,3.40,100.0,100.0
2022/05/09,6.20,100.0,100.0
2022/05/10,22.80,99.0,100.0
2022/05/11,1.70,98.6,100.0
2022/05/12,0.80,100.0,100.0
2022/05/13,0.00,98.6,100.0
2022/05/14,3.30,99.0,100.0
2022/05/15,0.50,99.3,100.0
2022/05/16,7.10,99.7,100.0
2022/05/17,2.90,99.7,100.0
2022/05/18,22.20,99.3,100.0
2022/05/19,5.30,97.9,100.0
2022/05/20,0.10,99.3,100.0
2022/05/21,0.00,99.3,100.0
2022/05/22,0.00,100.0,100.0
2022/05/23,4.90,99.7,100.0
2022/05/24,0.10,99.3,100.0
2022/05/25,0.20,99.3,100.0
2022/05/26,0.00,99.7,100.0
2022/05/27,0.00,98.3,100.0
2022/05/28,19.10,100.0,100.0
2022/05/29,0.10,100.0,100.0
2022/05/30,0.10,99.7,100.0
2022/05/31,43.90,100.0,100.0
2022/06/01,9.20,100.0,100.0
2022/06/02,2.90,100.0,100.0
2022/06/03,10.00,100.0,100.0
2022/06/04,11.70,100.0,100.0
2022/06/05,8.80,100.0,100.0
2022/06/06,23.00,100.0,100.0
2022/06/07,13.70,99.3,100.0
2022/06/08,1.40,99.3,100.0
2022/06/09,2.30,100.0,100.0
2022/06/10,4.90,100.0,100.0
2022/06/11,0.10,100.0,100.0
2022/06/12,0.70,100.0,100.0
2022/06/13,0.00,99.3,100.0
2022/06/14,0.00,100.0,100.0
2022/06/15,0.80,99.0,100.0
2022/06/16,0.10,100.0,100.0
2022/06/17,0.00,100.0,100.0
2022/06/18,3.70,100.0,100.0
2022/06/19,1.50,99.7,100.0
2022/06/20,2.50,100.0,100.0
2022/06/21,0.00,99.7,100.0
2022/06/22,2.20,100.0,100.0
2022/06/23,7.00,100.0,100.0
2022/06/24,7.40,100.0,100.0
2022/06/25,5.40,100.0,100.0
2022/06/26,0.00,100.0,100.0
2022/06/27,0.00,98.6,100.0
2022/06/28,0.00,100.0,100.0
2022/06/29,0.00,99.7,100.0
2022/06/30,0.00,100.0,100.0
2022/07/01,3.20,99.7,100.0
2022/07/02,0.10,100.0,100.0
2022/07/03,0.30,100.0,100.0
2022/07/04,0.30,99.7,100.0
2022/07/05,0.00,100.0,100.0
2022/07/06,0.10,99.7,100.0
2022/07/07,0.00,99.7,100.0
2022/07/08,0.00,99.7,100.0
2022/07/09,0.50,99.7,100.0
2022/07/10,0.00,100.0,100.0
2022/07/11,2.10,99.7,100.0
2022/07/12,0.10,99.3,100.0
2022/07/13,0.40,100.0,100.0
2022/07/14,0.00,99.7,100.0
2022/07/15,0.40,99.0,100.0
2022/07/16,0.10,99.7,100.0
2022/07/17,0.00,97.9,100.0
2022/07/18,0.00,100.0,100.0
2022/07/19,0.00,99.0,100.0
2022/07/20,0.00,99.0,100.0
2022/07/21,0.00,99.0,100.0
2022/07/22,0.30,99.0,100.0
2022/07/23,11.40,100.0,100.0
2022/07/24,1.30,100.0,100.0
2022/07/25,10.70,97.9,100.0
2022/07/26,4.90,95.5,100.0
2022/07/27,2.90,100.0,100.0
2022/07/28,5.50,97.6,100.0
2022/07/29,0.00,98.6,100.0
2022/07/30,0.00,100.0,100.0
2022/07/31,12.10,100.0,100.0
2022/08/01,7.20,100.0,100.0
2022/08/02,5.00,100.0,100.0
2022/08/03,0.10,98.6,100.0
2022/08/04,0.00,99.3,100.0
2022/08/05,0.30,100.0,100.0
2022/08/06,0.10,100.0,100.0
2022/08/07,0.00,100.0,100.0
2022/08/08,0.00,100.0,100.0
2022/08/09,0.40,100.0,100.0
2022/08/10,0.00,100.0,100.0
2022/08/11,0.00,100.0,100.0
2022/08/12,0.00,99.7,100.0
2022/08/13,0.00,100.0,100.0
2022/08/14,0.00,100.0,100.0
2022/08/15,0.00,100.0,100.0
2022/08/16,0.70,95.8,95.8
2022/08/17,3.40,100.0,100.0
2022/08/18,0.20,100.0,100.0
2022/08/19,2.10,100.0,100.0
2022/08/20,0.00,100.0,100.0
2022/08/21,0.00,100.0,100.0
2022/08/22,0.00,100.0,100.0
2022/08/23,0.00,100.0,100.0
2022/08/24,0.00,99.7,100.0
2022/08/25,0.00,100.0,100.0
2022/08/26,3.30,100.0,100.0
2022/08/27,0.10,100.0,100.0
2022/08/28,0.00,100.0,100.0
2022/08/29,0.20,99.7,100.0
2022/08/30,0.00,100.0,100.0
2022/08/31,0.00,100.0,100.0
2022/09/01,0.00,100.0,100.0
2022/09/02,0.00,100.0,100.0
2022/09/03,0.00,100.0,100.0
2022/09/04,0.00,100.0,100.0
2022/09/05,0.00,100.0,100.0
2022/09/06,0.00,100.0,100.0
2022/09/07,0.10,99.7,100.0
2022/09/08,0.00,100.0,100.0
2022/09/09,0.00,100.0,100.0
2022/09/10,0.10,100.0,100.0
2022/09/11,0.00,99.7,100.0
2022/09/12,0.00,99.7,100.0
2022/09/13,9.20,100.0,100.0
2022/09/14,0.10,100.0,100.0
2022/09/15,0.10,100.0,100.0
2022/09/16,0.90,100.0,100.0
2022/09/17,0.00,100.0,100.0
2022/09/18,0.00,100.0,100.0
2022/09/19,0.00,100.0,100.0
2022/09/20,0.00,99.7,100.0
2022/09/21,3.50,99.7,100.0
2022/09/22,8.10,99.3,100.0
2022/09/23,0.00,99.7,100.0
2022/09/24,16.80,99.7,100.0
2022/09/25,1.30,100.0,100.0
2022/09/26,0.00,99.7,100.0
2022/09/27,0.00,100.0,100.0
2022/09/28,2.40,100.0,100.0
2022/09/29,1.50,100.0,100.0
2022/09/30,24.00,100.0,100.0
2022/10/01,0.00,100.0,100.0
2022/10/02,0.00,100.0,100.0
2022/10/03,0.00,99.0,100.0
2022/10/04,4.60,100.0,100.0
2022/10/05,6.60,100.0,100.0
2022/10/06,10.10,100.0,100.0
2022/10/07,15.30,100.0,100.0
2022/10/08,13.60,99.7,100.0
2022/10/09,0.00,99.7,100.0
2022/10/10,0.00,100.0,100.0
2022/10/11,0.00,100.0,100.0
2022/10/12,14.40,100.0,100.0
2022/10/13,17.40,100.0,100.0
2022/10/14,8.50,98.6,100.0
2022/10/15,0.70,98.3,95.8
2022/10/16,10.50,100.0,100.0
2022/10/17,6.50,100.0,100.0
2022/10/18,12.40,99.0,100.0
2022/10/19,15.80,98.6,100.0
2022/10/20,13.90,99.7,100.0
2022/10/21,0.20,100.0,100.0
2022/10/22,0.50,100.0,100.0
2022/10/23,0.30,100.0,100.0
2022/10/24,14.90,99.7,100.0
2022/10/25,2.60,99.7,100.0
2022/10/26,4.20,100.0,100.0
2022/10/27,0.80,99.7,100.0
2022/10/28,0.00,98.3,100.0
2022/10/29,0.00,99.7,100.0
2022/10/30,0.00,99.7,100.0
2022/10/31,0.00,99.3,100.0
2022/11/01,0.00,99.3,100.0
2022/11/02,0.00,100.0,100.0
2022/11/03,5.80,99.3,100.0
2022/11/04,2.40,99.7,100.0
2022/11/05,12.00,100.0,100.0
2022/11/06,0.10,99.3,100.0
2022/11/07,0.10,94.5,91.7
2022/11/08,5.10,98.6,100.0
2022/11/09,0.00,99.3,100.0
2022/11/10,3.50,100.0,100.0
2022/11/11,0.00,99.0,100.0
2022/11/12,9.60,100.0,100.0
2022/11/13,4.70,100.0,100.0
2022/11/14,5.90,98.6,100.0
2022/11/15,0.00,99.7,100.0
2022/11/16,1.30,98.3,100.0
2022/11/17,1.40,99.3,100.0
2022/11/18,16.00,99.7,100.0
2022/11/19,20.20,99.7,100.0
2022/11/20,25.90,100.0,100.0
2022/11/21,3.10,100.0,100.0
2022/11/22,0.00,98.6,100.0
2022/11/23,0.00,98.3,100.0
2022/11/24,0.00,98.3,100.0
2022/11/25,0.50,99.3,100.0
2022/11/26,0.00,97.9,100.0
2022/11/27,1.80,100.0,100.0
2022/11/28,0.00,99.7,100.0
2022/11/29,0.00,99.7,100.0
2022/11/30,0.00,100.0,100.0
2022/12/01,0.00,100.0,100.0
2022/12/02,0.00,100.0,100.0
2022/12/03,2.30,100.0,100.0
2022/12/04,0.00,100.0,100.0
2022/12/05,11.00,100.0,100.0
2022/12/06,0.30,99.7,100.0
2022/12/07,0.10,100.0,100.0
2022/12/08,0.00,100.0,100.0
2022/12/09,0.10,100.0,100.0
2022/12/10,0.00,100.0,100.0
2022/12/11,0.10,100.0,100.0
2022/12/12,0.00,100.0,100.0
2022/12/13,0.00,100.0,100.0
2022/12/14,1.10,100.0,100.0
2022/12/15,0.00,100.0,100.0
2022/12/16,0.00,100.0,100.0
2022/12/17,0.00,100.0,100.0
2022/12/18,6.40,100.0,100.0
2022/12/19,0.00,99.3,100.0
2022/12/20,0.00,100.0,100.0
2022/12/21,1.00,99.7,100.0
2022/12/22,0.00,100.0,100.0
2022/12/23,0.10,100.0,100.0
2022/12/24,0.00,100.0,100.0
2022/12/25,0.10,100.0,100.0
2022/12/26,45.00,100.0,100.0
2022/12/27,0.00,100.0,100.0
2022/12/28,0.00,100.0,100.0
2022/12/29,0.00,100.0,100.0
2022/12/30,4.80,100.0,100.0
2022/12/31,5.80,100.0,100.0
2023/01/01,37.40,99.7,100.0
2023/01/02,6.30,100.0,100.0
2023/01/03,3.50,100.0,100.0
2023/01/04,0.10,100.0,100.0
2023/01/05,1.20,100.0,100.0
2023/01/06,0.20,100.0,100.0
2023/01/07,0.00,100.0,100.0
2023/01/08,5.70,100.0,100.0
2023/01/09,16.40,100.0,100.0
2023/01/10,5.10,100.0,100.0
2023/01/11,13.90,100.0,100.0
2023/01/12,18.30,100.0,100.0
2023/01/13,3.60,100.0,100.0
2023/01/14,11.10,100.0,100.0
2023/01/15,4.40,100.0,100.0
2023/01/16,0.00,100.0,100.0
2023/01/17,0.00,100.0,100.0
2023/01/18,20.90,100.0,100.0
2023/01/19,14.40,100.0,100.0
2023/01/20,1.00,100.0,100.0
2023/01/21,3.70,100.0,100.0
2023/01/22,2.90,100.0,100.0
2023/01/23,0.10,100.0,100.0
2023/01/24,0.00,100.0,100.0
2023/01/25,0.00,100.0,100.0
2023/01/26,0.00,100.0,100.0
2023/01/27,0.00,100.0,100.0
2023/01/28,0.00,100.0,100.0
2023/01/29,0.00,99.7,100.0
2023/01/30,3.30,99.3,100.0
2023/01/31,12.40,100.0,100.0
2023/02/01,0.20,100.0,100.0
2023/02/02,0.70,100.0,100.0
2023/02/03,0.00,100.0,100.0
2023/02/04,0.00,100.0,100.0
2023/02/05,0.00,100.0,100.0
2023/02/06,0.00,100.0,100.0
2023/02/07,0.80,99.7,100.0
2023/02/08,9.70,100.0,100.0
2023/02/09,0.30,100.0,100.0
2023/02/10,0.10,100.0,100.0
2023/02/11,0.70,99.7,100.0
2023/02/12,0.10,100.0,100.0
2023/02/13,0.00,100.0,100.0
2023/02/14,0.00,100.0,100.0
2023/02/15,0.30,100.0,100.0
2023/02/16,7.70,100.0,100.0
2023/02/17,6.70,100.0,100.0
2023/02/18,0.80,100.0,100.0
2023/02/19,6.30,100.0,100.0
2023/02/20,0.90,100.0,100.0
2023/02/21,36.10,100.0,100.0
2023/02/22,1.10,100.0,100.0
2023/02/23,0.00,100.0,100.0
2023/02/24,0.00,100.0,100.0
2023/02/25,0.00,100.0,100.0
2023/02/26,0.00,100.0,100.0
2023/02/27,8.40,100.0,100.0
2023/02/28,0.00,100.0,100.0
2023/03/01,0.00,100.0,100.0
2023/03/02,0.00,100.0,100.0
2023/03/03,0.00,99.7,100.0
2023/03/04,0.80,100.0,100.0
2023/03/05,0.90,100.0,100.0
2023/03/06,1.40,100.0,100.0
2023/03/07,9.60,100.0,100.0
2023/03/08,11.10,99.3,100.0
2023/03/09,6.00,100.0,100.0
2023/03/10,13.70,100.0,100.0
2023/03/11,6.70,100.0,100.0
2023/03/12,14.00,100.0,100.0
2023/03/13,15.00,100.0,100.0
2023/03/14,3.20,100.0,100.0
2023/03/15,3.50,100.0,100.0
2023/03/16,2.50,100.0,100.0
2023/03/17,0.80,99.7,100.0
2023/03/18,3.50,100.0,100.0
2023/03/19,0.00,100.0,100.0
2023/03/20,0.40,100.0,100.0
2023/03/21,0.10,100.0,100.0
2023/03/22,0.00,100.0,100.0
2023/03/23,7.70,100.0,100.0
2023/03/24,34.00,100.0,100.0
2023/03/25,7.90,99.7,100.0
2023/03/26,0.00,100.0,100.0
2023/03/27,11.50,100.0,100.0
2023/03/28,31.90,100.0,100.0
2023/03/29,1.70,100.0,100.0
2023/03/30,0.00,100.0,100.0
2023/03/31,4.40,99.7,100.0
2023/04/01,0.30,100.0,100.0
2023/04/02,0.00,100.0,100.0
2023/04/03,21.10,100.0,100.0
2023/04/04,18.70,100.0,100.0
2023/04/05,10.90,99.7,100.0
2023/04/06,4.50,99.0,100.0
2023/04/07,0.20,100.0,100.0
2023/04/08,3.70,100.0,100.0
2023/04/09,0.00,100.0,100.0
2023/04/10,0.70,100.0,100.0
2023/04/11,0.10,100.0,100.0
2023/04/12,7.40,100.0,100.0
2023/04/13,0.00,100.0,100.0
2023/04/14,2.40,100.0,100.0
2023/04/15,0.10,100.0,100.0
2023/04/16,14.30,100.0,100.0
2023/04/17,4.00,100.0,100.0
2023/04/18,3.10,100.0,100.0
2023/04/19,0.10,100.0,100.0
2023/04/20,10.00,100.0,100.0
2023/04/21,26.50,100.0,100.0
2023/04/22,17.10,100.0,100.0
2023/04/23,3.60,99.7,100.0
2023/04/24,0.10,99.7,100.0
2023/04/25,8.50,99.7,100.0
2023/04/26,2.30,99.0,100.0
2023/04/27,3.00,100.0,100.0
2023/04/28,1.30,99.0,100.0
2023/04/29,0.20,99.7,100.0
2023/04/30,0.30,100.0,100.0
2023/05/01,1.10,100.0,100.0
2023/05/02,0.00,99.7,100.0
2023/05/03,0.00,100.0,100.0
2023/05/04,0.00,100.0,100.0
2023/05/05,0.00,100.0,100.0
2023/05/06,0.00,100.0,100.0
2023/05/07,0.00,100.0,100.0
2023/05/08,0.00,100.0,100.0
2023/05/09,0.00,100.0,100.0
2023/05/10,16.10,99.7,100.0
2023/05/11,14.90,100.0,100.0
2023/05/12,1.50,100.0,100.0
2023/05/13,14.60,100.0,100.0
2023/05/14,4.30,100.0,100.0
2023/05/15,0.00,99.7,100.0
2023/05/16,10.30,100.0,100.0
2023/05/17,0.10,100.0,100.0
2023/05/18,0.00,100.0,100.0
2023/05/19,0.00,100.0,100.0
2023/05/20,12.20,100.0,100.0
2023/05/21,14.30,100.0,100.0
2023/05/22,0.90,100.0,100.0
2023/05/23,6.40,100.0,100.0
2023/05/24,0.00,100.0,100.0
2023/05/25,2.50,100.0,100.0
2023/05/26,2.10,100.0,100.0
2023/05/27,0.10,100.0,100.0
2023/05/28,5.60,100.0,100.0
2023/05/29,0.50,99.3,100.0
2023/05/30,0.00,100.0,100.0
2023/05/31,0.00,100.0,100.0
2023/06/01,0.00,100.0,100.0
2023/06/02,0.00,100.0,100.0
2023/06/03,0.80,100.0,100.0
2023/06/04,0.00,100.0,100.0
2023/06/05,0.00,100.0,100.0
2023/06/06,9.60,100.0,100.0
2023/06/07,0.10,100.0,100.0
2023/06/08,2.00,96.2,95.8
2023/06/09,,31.3,29.2
2023/06/10,0.00,99.0,100.0
2023/06/11,0.00,100.0,100.0
2023/06/12,0.00,98.3,100.0
2023/06/13,0.00,99.0,100.0
2023/06/14,0.00,97.9,100.0
2023/06/15,0.00,97.6,100.0
2023/06/16,0.00,95.8,100.0
2023/06/17,0.00,96.2,100.0
2023/06/18,0.00,100.0,100.0
2023/06/19,0.00,98.6,100.0
2023/06/20,0.00,99.0,100.0
2023/06/21,0.00,98.6,100.0
2023/06/22,0.00,99.3,100.0
2023/06/23,0.00,99.3,100.0
2023/06/24,0.70,99.0,100.0
2023/06/25,0.20,99.0,100.0
2023/06/26,0.00,100.0,100.0
2023/06/27,0.00,99.7,100.0
2023/06/28,0.00,99.3,100.0
2023/06/29,0.00,99.0,100.0
2023/06/30,0.00,97.9,100.0
2023/07/01,0.00,98.6,100.0
2023/07/02,0.00,99.7,100.0
2023/07/03,0.00,99.3,100.0
2023/07/04,0.00,99.7,100.0
2023/07/05,0.00,97.6,100.0
2023/07/06,0.00,100.0,100.0
2023/07/07,5.50,99.3,100.0
2023/07/08,18.50,99.0,100.0
2023/07/09,3.00,98.3,100.0
2023/07/10,0.00,98.6,100.0
2023/07/11,0.00,99.0,100.0
2023/07/12,0.00,98.6,100.0
2023/07/13,0.00,98.6,100.0
2023/07/14,2.70,97.9,100.0
2023/07/15,0.10,97.9,100.0
2023/07/16,0.00,99.0,100.0
2023/07/17,0.00,99.3,100.0
2023/07/18,0.00,99.0,100.0
2023/07/19,0.00,99.7,100.0
2023/07/20,0.00,97.6,100.0
2023/07/21,0.00,99.0,100.0
2023/07/22,0.00,99.3,100.0
2023/07/23,0.00,99.7,100.0
2023/07/24,0.00,99.0,100.0
2023/07/25,0.10,98.6,100.0
2023/07/26,3.60,98.3,100.0
2023/07/27,2.50,97.2,100.0
2023/07/28,0.00,98.6,100.0
2023/07/29,0.00,98.3,100.0
2023/07/30,0.00,100.0,100.0
2023/07/31,0.00,99.3,100.0
