fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/01/03,91.885732,100.000000,67.000000,99.7,100.0
2020/01/04,84.881944,100.000000,50.000000,100.0,100.0
2020/01/05,89.559028,100.000000,60.000000,100.0,100.0
2020/01/06,88.597222,100.000000,60.000000,100.0,100.0
2020/01/07,89.781250,100.000000,64.000000,100.0,100.0
2020/01/08,76.812500,100.000000,29.000000,100.0,100.0
2020/01/09,61.694444,88.000000,37.000000,100.0,100.0
2020/01/10,64.010417,86.000000,42.000000,100.0,100.0
2020/01/11,70.357639,99.000000,42.000000,100.0,100.0
2020/01/12,62.199811,83.000000,43.000000,99.7,100.0
2020/01/13,62.454861,87.000000,43.000000,100.0,100.0
2020/01/14,67.038194,88.000000,40.000000,100.0,100.0
2020/01/15,66.954230,90.000000,40.000000,99.7,100.0
2020/01/16,63.520833,87.000000,44.000000,100.0,100.0
2020/01/17,64.083018,88.000000,44.000000,99.7,100.0
2020/01/18,62.475442,87.000000,45.000000,99.0,100.0
2020/01/19,67.305556,98.000000,45.000000,100.0,100.0
2020/01/20,89.336806,99.000000,55.000000,100.0,100.0
2020/01/21,95.697917,100.000000,84.000000,100.0,100.0
2020/01/22,94.437500,100.000000,77.000000,99.7,100.0
2020/01/23,89.517361,100.000000,63.000000,100.0,100.0
2020/01/24,89.611837,100.000000,61.000000,99.7,100.0
2020/01/25,90.293455,99.923000,68.009000,100.0,100.0
2020/01/26,93.754024,100.000000,64.113000,100.0,100.0
2020/01/27,94.451389,100.000000,74.000000,100.0,100.0
2020/01/28,87.743056,100.000000,57.000000,100.0,100.0
2020/01/29,93.683081,100.000000,71.000000,99.7,100.0
2020/01/30,88.738005,100.000000,63.000000,99.7,100.0
2020/01/31,79.118056,99.000000,55.000000,100.0,100.0
2020/02/01,88.388573,100.000000,67.000000,99.7,100.0
2020/02/02,76.746528,100.000000,48.000000,100.0,100.0
2020/02/03,81.944444,99.000000,48.000000,100.0,100.0
2020/02/04,84.661301,100.000000,49.000000,99.7,100.0
2020/02/05,73.708333,100.000000,23.000000,100.0,100.0
2020/02/06,76.169823,99.000000,37.000000,99.7,100.0
2020/02/07,82.204861,100.000000,41.000000,99.7,100.0
2020/02/08,91.527778,100.000000,65.000000,100.0,100.0
2020/02/09,89.711682,100.000000,62.000000,94.4,95.8
2020/02/10,78.062184,100.000000,50.000000,99.7,100.0
2020/02/11,69.979798,94.000000,30.000000,99.7,100.0
2020/02/12,75.479167,96.000000,42.000000,100.0,100.0
2020/02/13,77.319444,99.000000,40.000000,100.0,100.0
2020/02/14,77.850694,99.000000,42.000000,100.0,100.0
2020/02/15,78.559028,97.000000,48.000000,100.0,100.0
2020/02/16,80.104167,96.000000,52.000000,99.3,100.0
2020/02/17,68.949179,95.000000,43.000000,99.7,100.0
2020/02/18,69.398359,91.000000,47.000000,99.7,100.0
2020/02/19,75.840278,99.000000,50.000000,100.0,100.0
2020/02/20,85.552083,99.000000,51.000000,100.0,100.0
2020/02/21,94.493056,100.000000,73.000000,100.0,100.0
2020/02/22,94.163194,100.000000,75.000000,100.0,100.0
2020/02/23,89.809028,100.000000,56.000000,100.0,100.0
2020/02/24,96.774306,100.000000,74.000000,100.0,100.0
2020/02/25,93.968750,100.000000,69.000000,100.0,100.0
2020/02/26,96.225694,100.000000,80.000000,100.0,100.0
2020/02/27,93.760417,100.000000,78.000000,100.0,100.0
2020/02/28,93.204861,100.000000,69.000000,100.0,100.0
2020/02/29,89.621528,99.000000,58.000000,100.0,100.0
